gene,mean_in,mean_out,mean_diff,p_fisher,dep_frac_in,dep_frac_out,t_stat,p_ttest,p_wilcoxon
TOGARAM2,0.03507178449187911,0.03734555436498737,-0.002273769873108261,1.0,0.0,0.0,-0.09079606159996342,0.9938371358475452,0.9058574406641354
TOGARAM1,0.12142718892173894,0.06186504777087229,0.05956214115086665,1.0,0.0,0.0,2.2229264466213112,1.0,0.999999999916582
TOE1,-0.8144662049311491,-0.6803458574049333,-0.13412034752621582,1.0,0.75,0.5176174496644296,-1.1599697949715195,0.5462603003031338,0.37519801180619944
TOB2,0.13973537917669915,0.1512941781468995,-0.011558798970200346,1.0,0.0,0.0,-0.29301478778711254,0.9220251993072869,0.9625480848806593
TOB1,-0.14219599146709055,-0.05164348984302368,-0.09055250162406688,1.0,0.0,0.003355704697986577,-2.8148150611852873,0.05810274326446201,0.011865431197139138
TNXB,-0.15999944589963996,-0.1851540311902935,0.025154585290653536,1.0,0.0,0.013422818791946308,0.6095232398885615,1.0,0.999999999916582
TNS4,0.054289268596964604,0.0462424799284094,0.008046788668555203,1.0,0.0,0.0008389261744966443,0.31309816154142683,1.0,0.999999999916582
TNS3,-0.12811081968149668,-0.24996937150778215,0.12185855182628547,1.0,0.0,0.0662751677852349,2.190007288906261,1.0,0.999999999916582
TNS2,-0.09142649235448122,-0.240743173883092,0.14931668152861077,1.0,0.0,0.01174496644295302,4.150439528748624,1.0,0.999999999916582
TNS1,0.05726052066079228,0.04612868296700556,0.011131837693786714,1.0,0.0,0.0,0.3655599919914859,1.0,0.999999999916582
TNRC6C,-0.017619247398993503,-0.05474152374745602,0.03712227634846252,1.0,0.0,0.0008389261744966443,1.1290154603671945,1.0,0.999999999916582
TOP3B,-0.1742567669784824,-0.15077294329643692,-0.02348382368204549,1.0,0.0,0.00587248322147651,-0.6298468931160461,0.7817843961445499,0.6907143644630659
TOP3A,-1.0661070254066836,-1.1814131144314968,0.11530608902481321,1.0,1.0,0.9664429530201343,1.3737244302863962,1.0,0.999999999916582
TOP2B,0.020741696876314004,-0.0003302894590518488,0.021071986335365854,1.0,0.0,0.0008389261744966443,0.5964473146846141,1.0,0.9450064461418713
TOP2A,-2.8097095560168786,-2.5323152138510667,-0.2773943421658118,1.0,1.0,0.9949664429530202,-1.9290316388554491,0.23745058627234283,0.19351589197194746
TOP1MT,-0.09538763895909658,-0.07594947070838685,-0.019438168250709723,1.0,0.0,0.00587248322147651,-0.48139351775414646,0.8460049044884806,0.7689330978776612
TOP1,-0.896566304976177,-0.8605392758975612,-0.03602702907861577,1.0,0.9375,0.8615771812080537,-0.5103318387649145,0.8324382204465025,0.9318733978914551
TONSL,-1.8107262571850526,-1.7893282539849948,-0.021398003200057802,1.0,1.0,0.9958053691275168,-0.19306540924735138,0.962047427684791,0.7710171471535703
TOMM70,-0.5217870755982662,-0.3455442797818678,-0.1762427958163984,1.0,0.3125,0.1518456375838926,-2.7315739722700267,0.06785709003936385,0.050723996161523524
TOMM7,-0.155713582877621,-0.13060358420204898,-0.02510999867557201,1.0,0.0,0.006711409395973154,-0.6491493487552429,0.7748521665890825,0.6825265377119006
TOMM6,-0.08904530903495139,-0.15649465603277005,0.06744934699781865,1.0,0.0,0.007550335570469799,1.8798401688707904,1.0,0.999999999916582
TOMM5,-0.11984162261607742,-0.10948249056340592,-0.0103591320526715,1.0,0.0,0.0016778523489932886,-0.34851096331791037,0.901201671761877,0.568095535784495
TOMM40L,0.024960963484941655,-0.06861419693857868,0.09357516042352033,1.0,0.0,0.0016778523489932886,2.951026045615304,1.0,0.999999999916582
TOMM40,-1.5510409273235084,-1.4893456714561184,-0.06169525586739,1.0,0.9375,0.9932885906040269,-0.6639922789482299,0.7702693384775624,0.42912894310365507
TOMM34,0.10051964226925113,0.11829114105245356,-0.01777149878320243,1.0,0.0,0.0,-0.6801527560499523,0.7633442116422932,0.5054260142156668
TOMM22,-1.2371766937961495,-1.24598353121039,0.008806837414240487,1.0,1.0,0.985738255033557,0.12254195436890361,1.0,0.999999999916582
TOMM20L,-0.02460634209640394,-0.11636611963978442,0.09175977754338048,1.0,0.0,0.0050335570469798654,2.684108553639007,1.0,0.999999999916582
TP53,1.598089643450677,0.4084274801294787,1.1896621633211983,1.0,0.0,0.0025167785234899327,8.426756710321234,1.0,0.999999999916582
TOX4,-0.3165823877855686,-0.368977109683935,0.052394721898366414,1.0,0.0,0.12164429530201343,1.0178959330974957,1.0,0.999999999916582
TOX3,0.06481357746002953,0.0137942692035568,0.051019308256472724,1.0,0.0,0.0016778523489932886,1.5270420998695335,1.0,0.999999999916582
TOX2,0.045752163345564666,0.028453154246589216,0.01729900909897545,1.0,0.0,0.0,0.7105042765192009,1.0,0.999999999916582
TOX,0.07358189357916431,0.004084727549358965,0.06949716602980534,1.0,0.0,0.0016778523489932886,2.0852159498904133,1.0,0.999999999916582
TOR4A,-0.22194891066124273,-0.06450879341818039,-0.15744011724306234,1.0,0.0,0.007550335570469799,-3.3437956516756526,0.020292430937408488,0.024492573230539404
TOR3A,-0.10537412605734284,-0.025347005920987695,-0.08002712013635514,1.0,0.0,0.0,-2.4455880644349497,0.11012490158407101,0.09173661768911766
TOR2A,-0.42802235730339594,-0.38004806270628805,-0.04797429459710789,1.0,0.1875,0.1417785234899329,-0.8951353045112675,0.6665903507653453,0.7180879528956492
TOR1B,-0.04052262991779483,-0.05462799038602377,0.014105360468228939,1.0,0.0,0.0,0.439047045901075,1.0,0.999999999916582
TOR1AIP2,-0.16502253458387744,-0.14883283112154677,-0.016189703462330673,1.0,0.125,0.010906040268456376,-0.429826254220233,0.8654946671219276,0.999999999916582
TOR1AIP1,-0.027716266028388115,-0.045598018566575214,0.0178817525381871,1.0,0.0,0.0008389261744966443,0.48549376543983036,1.0,0.999999999916582
TOR1A,0.005197620744017261,-0.04746721805622182,0.052664838800239075,1.0,0.0,0.0016778523489932886,1.612562188588368,1.0,0.999999999916582
TOPORS,0.036127020495131695,0.010264926562505258,0.025862093932626437,1.0,0.0,0.0,0.7548233846511727,1.0,0.999999999916582
TOPBP1,-1.0598070302072289,-1.1728494913928378,0.1130424611856089,1.0,1.0,0.9840604026845637,1.5333946925989939,1.0,0.999999999916582
TOPAZ1,0.06294451107189962,0.006113503703683655,0.05683100736821597,1.0,0.0,0.0008389261744966443,2.11087543986655,1.0,0.999999999916582
TOP6BL,-0.033226699458788686,-0.03409616279764854,0.0008694633388598508,1.0,0.0,0.0025167785234899327,0.022440666914614053,1.0,0.999999999916582
TPCN2,-0.123796063711101,-0.04497156087233929,-0.0788245028387617,1.0,0.0,0.003355704697986577,-2.300769168059999,0.13993130081857866,0.34576944033356716
TPCN1,-0.023733808527358874,0.05566859733937533,-0.0794024058667342,1.0,0.0,0.0,-2.7214972355210967,0.06907234615940629,0.10458286900179282
TPBGL,-0.12799016701573246,-0.08587558919429276,-0.042114577821439694,1.0,0.0625,0.006711409395973154,-0.9696592866848155,0.6314981907501412,0.48944937432743246
TPBG,0.04180681835232638,0.04977015631773327,-0.007963337965406894,1.0,0.0,0.0,-0.28744570650784423,0.9241315875833291,0.6569924831093846
TP73,0.024260256746187408,-0.06809089611802263,0.09235115286421004,1.0,0.0,0.007550335570469799,2.1367634477129624,1.0,0.999999999916582
TP63,-0.09536102896163329,-0.08426113809442318,-0.01109989086721011,1.0,0.0,0.08221476510067115,-0.13933516101840182,0.9796060093390991,0.225781741294184
TP53TG5,-0.03605718793901291,0.052721322612664,-0.0887785105516769,1.0,0.0,0.0,-3.3378124200046764,0.020496830109864136,0.010585221110827181
TP53RK,-0.6170232487737325,-0.7709370877548007,0.15391383898106825,1.0,0.5,0.7541946308724832,1.9802913397549202,1.0,0.999999999916582
TP53INP2,-0.010168327488873394,-0.001705189426080433,-0.008463138062792962,1.0,0.0,0.0,-0.26779874298864137,0.9321133705854492,0.999999999916582
TP53INP1,0.022875754408783852,0.025449463297030194,-0.002573708888246342,1.0,0.0,0.0,-0.09157241604727005,0.9938371358475452,0.8961580435846669
TP53I3,-0.25432677227004064,-0.22376043435373077,-0.03056633791630986,1.0,0.0,0.0041946308724832215,-0.9078920419147675,0.6607078001899114,0.6411285738257405
TP53I13,-0.13202569942125175,-0.11187952889750373,-0.020146170523748022,1.0,0.0,0.00587248322147651,-0.4797764765628697,0.8466835702170508,0.7025986231813298
TP53I11,-0.06742510807286163,-0.05085632517554146,-0.016568782897320174,1.0,0.0,0.0,-0.6215132889963665,0.7838841700235832,0.5202467728933177
TP53BP2,-0.1881456911825474,-0.1354738677805718,-0.0526718234019756,1.0,0.0,0.022651006711409395,-1.0864870455873252,0.5810816380869746,0.4596929278655504
TP53BP1,0.31184018330782426,-0.06927080808755016,0.3811109913953744,1.0,0.0,0.012583892617449664,6.01048758733278,1.0,0.999999999916582
TP53AIP1,0.06294878367190163,0.08951655441715566,-0.02656777074525403,1.0,0.0,0.0,-0.7832264840612801,0.7183268311026235,0.6240644120777512
TPO,-0.04004583523982881,-0.007472769343512147,-0.032573065896316665,1.0,0.0,0.0,-1.1263545799444674,0.562259388405807,0.7303736294896813
TPMT,-0.04915700608148351,-0.04638786494004658,-0.0027691411414369274,1.0,0.0,0.0,-0.08967948366205923,0.9938371358475452,0.999999999916582
TPM4,-0.31191006763165663,-0.3571833807384033,0.04527331310674665,1.0,0.0,0.09983221476510067,0.9576452601779292,1.0,0.999999999916582
TPM3,-0.1668688232014578,-0.10825192839730631,-0.058616894804151484,1.0,0.0,0.008389261744966443,-1.435139631647037,0.42629792093015034,0.47062379444598373
TPM2,-0.3071932820615373,-0.20060998391578325,-0.10658329814575404,1.0,0.0,0.010067114093959731,-2.5881367956357417,0.08703464167329844,0.10256595386430348
TPM1,-0.1183087082652133,-0.06759491725956644,-0.05071379100564685,1.0,0.0,0.0008389261744966443,-1.6295913121518215,0.34520496417685803,0.29356226470116287
TPK1,-0.07279690675479167,-0.14198714751597757,0.0691902407611859,1.0,0.0,0.05956375838926174,1.0541159352111404,1.0,0.999999999916582
TPI1,-1.048933223350852,-0.9698066949738611,-0.07912652837699086,1.0,0.875,0.7785234899328859,-0.67528555587188,0.7650683915949817,0.7210040558821229
TPH2,-0.2053117923318833,-0.2245934791016952,0.0192816867698119,1.0,0.0,0.02181208053691275,0.49771041617307515,1.0,0.999999999916582
TPH1,0.033170976259084425,-0.04009674189448246,0.07326771815356689,1.0,0.0,0.0,2.4119904344812957,1.0,0.999999999916582
TPGS2,-0.09338875520115414,-0.009586879932092725,-0.08380187526906141,1.0,0.0,0.0008389261744966443,-2.7485474868143287,0.06638948888525059,0.049629451653858965
TPGS1,-0.3062087873107079,-0.15790885575559827,-0.14829993155510962,1.0,0.0,0.008389261744966443,-3.830170958259755,0.005535965480070535,0.01744839661703543
TPD52L3,-0.037605667449800914,0.018014069845884557,-0.05561973729568547,1.0,0.0,0.0008389261744966443,-1.9755691190391427,0.225051510211982,0.147710581164033
TPD52L2,-0.19679783439883264,-0.0964794681321251,-0.10031836626670754,1.0,0.0,0.0,-3.459457046472138,0.01520312304843587,0.035302241898322886
TPD52L1,0.0016320455047661685,0.02040455232673173,-0.018772506821965563,1.0,0.0,0.0,-0.6744260253602452,0.7654161755006447,0.5797127770147963
TPD52,0.11714576856597254,0.10047959328726204,0.016666175278710504,1.0,0.0,0.0,0.5353583223707161,1.0,0.999999999916582
TPST1,-0.08643377200738538,-0.05318377035952292,-0.03325000164786246,1.0,0.0,0.0025167785234899327,-0.9857186248239972,0.6249100676970185,0.7389848103660166
TPSG1,0.06740766992135332,0.038319645776947256,0.02908802414440606,1.0,0.0,0.0008389261744966443,0.8483855933053471,1.0,0.999999999916582
TPSD1,0.17225820116337387,0.0890206208468158,0.08323758031655806,1.0,0.0,0.0,2.47758219574236,1.0,0.999999999916582
TPSAB1,-0.13446187549083832,-0.15182455816518653,0.017362682674348207,1.0,0.0,0.015939597315436243,0.4144488744520314,1.0,0.999999999916582
TPRX1,0.03851226889672177,0.053410971683687546,-0.014898702786965777,1.0,0.0,0.0,-0.5090819989425927,0.8329518198819661,0.9176307002575549
TPRN,0.02070087136224318,0.018480170234621895,0.0022207011276212836,1.0,0.0,0.0,0.0703529187684682,1.0,0.999999999916582
TPRKB,-0.561536407666693,-0.5601458866932856,-0.0013905209734074164,1.0,0.5,0.4337248322147651,-0.022341044975822982,1.0,0.9628200780163291
TPRG1L,-0.12730887864310292,-0.06360899985408631,-0.0636998787890166,1.0,0.0,0.0,-1.6730629900952014,0.3293203825069897,0.2715262966966927
TPRG1,0.006731900502084914,0.004353515651055128,0.0023783848510297865,1.0,0.0,0.0041946308724832215,0.04944950709282945,1.0,0.8191896024330874
TPRA1,-0.07686315324940977,-0.04792793041863129,-0.028935222830778484,1.0,0.0,0.0,-0.9638191552137559,0.6348175982823067,0.753351281453239
TPR,-1.0180154345152215,-1.0786941420743466,0.06067870755912508,1.0,1.0,0.9664429530201343,0.9066694839502655,1.0,0.999999999916582
TPPP3,-0.038845210434159685,-0.04650249657803526,0.007657286143875577,1.0,0.0,0.0008389261744966443,0.24322486889098613,1.0,0.999999999916582
TPPP2,0.1473112100494825,0.07525298334460616,0.07205822670487634,1.0,0.0,0.0,2.64786362352402,1.0,0.999999999916582
TPPP,-0.13783329846522518,-0.05961797973901314,-0.07821531872621204,1.0,0.0,0.008389261744966443,-1.585697833081795,0.36284840269769214,0.22662366774724282
TPP2,0.023868343578766466,-0.05387020604103508,0.07773854961980155,1.0,0.0,0.0,2.54425089845476,1.0,0.999999999916582
TPP1,0.09277753226161713,0.09150767661669752,0.0012698556449196041,1.0,0.0,0.0,0.05278637589281877,1.0,0.999999999916582
TRAF3IP3,-0.04527361090024196,0.014595524327910593,-0.059869135228152556,1.0,0.0,0.0008389261744966443,-1.873765936673324,0.2561072398429063,0.2669134376603889
TRAF3IP2,0.09227864570052596,0.07145700652606787,0.02082163917445809,1.0,0.0,0.0,0.8169421097751779,1.0,0.999999999916582
TRAF3IP1,0.032620378786721346,0.06960643970644059,-0.036986060919719246,1.0,0.0,0.0,-1.255025623956826,0.4999878390493791,0.5389549118373038
TRAF3,-0.21050320660933228,-0.009174060363779688,-0.2013291462455526,1.0,0.0625,0.010906040268456376,-3.6729543944779297,0.00844309018843101,0.044401560159636554
TRAF2,-0.45551030908576434,-0.31151236350572825,-0.1439979455800361,1.0,0.3125,0.18288590604026847,-1.4915177520516998,0.4039195793081831,0.26824167530599846
TRAF1,-0.012893612161977635,0.01523466655348397,-0.028128278715461606,1.0,0.0,0.0,-1.049503000990233,0.5975014798972652,0.6704114190746432
TRADD,-0.10097503943099043,-0.029050502436116742,-0.07192453699487368,1.0,0.0,0.003355704697986577,-2.307737332073962,0.1379700283588315,0.1321844790731433
TRABD2B,-0.13985047987834837,-0.13501840308165222,-0.004832076796696144,1.0,0.0,0.0016778523489932886,-0.14497978082810642,0.978625063506691,0.9096124626752385
TRABD2A,-0.07223596807039315,-0.002047273164219144,-0.070188694906174,1.0,0.0,0.0,-2.3816899761939974,0.12274534162970693,0.22959877514121382
TRABD,-0.06683775488252362,-0.01735671372672624,-0.04948104115579738,1.0,0.0,0.0,-1.3600813859471663,0.45561557771764244,0.4916910536026168
TRA2B,-0.8498511933697361,-0.604975775963094,-0.2448754174066421,1.0,0.75,0.4513422818791946,-2.965533016657404,0.04385593693084042,0.049629451653858965
TRA2A,-0.12944232496403404,-0.053074862586058744,-0.0763674623779753,1.0,0.0625,0.015100671140939598,-1.4256585699589757,0.43085519122848226,0.3402452948066324
TPX2,-1.4507102456371483,-1.401868826665111,-0.04884141897203742,1.0,1.0,0.985738255033557,-0.49805356703851467,0.8387725515848785,0.5919762557409949
TPTE2,-0.03434696828542274,-0.1771293476387386,0.14278237935331586,1.0,0.0,0.015100671140939598,3.558850651142574,1.0,0.999999999916582
TPT1,-1.1030498913545599,-1.060996927798894,-0.0420529635556659,1.0,0.875,0.9379194630872483,-0.550565989267285,0.8149172554929544,0.8154110337098357
TPST2,-0.0006116481883195438,0.03222508665864084,-0.03283673484696039,1.0,0.0,0.0,-1.191614086170452,0.5306469986236824,0.3561671558232026
TRAPPC11,-0.8803283442154566,-0.9815814239340079,0.10125307971855135,1.0,0.9375,0.9421140939597316,1.3828079526168195,1.0,0.999999999916582
TRAPPC10,0.023649260830715307,-0.0030471442891692054,0.02669640511988451,1.0,0.0,0.0,0.9240603313863227,1.0,0.999999999916582
TRAPPC1,-1.3350564907737834,-1.2846267488874268,-0.05042974188635663,1.0,1.0,0.9807046979865772,-0.5952766048563366,0.7960541018858743,0.7218071904967567
TRAP1,-0.07960740972856138,-0.02102783089423559,-0.058579578834325796,1.0,0.0,0.0,-1.903010918898735,0.2460264941889523,0.2989247762015939
TRANK1,-0.023410213398139326,-0.052878358679584986,0.02946814528144566,1.0,0.0,0.0,1.0506306175506572,1.0,0.999999999916582
TRAM2,-0.03937142373711515,-0.03112832503875674,-0.00824309869835841,1.0,0.0,0.0008389261744966443,-0.22838840729862903,0.946034550188746,0.8540512633631901
TRAM1L1,-0.05107155544901846,-0.06977174680425738,0.01870019135523892,1.0,0.0,0.0008389261744966443,0.5421050563892055,1.0,0.999999999916582
TRAM1,0.03483969283494615,0.07328154629747484,-0.03844185346252869,1.0,0.0,0.0,-1.3477653473821585,0.46033701395822996,0.3320783751463532
TRAK2,-0.02291570135016941,0.015660848027476793,-0.03857654937764621,1.0,0.0,0.0,-1.3301393173851876,0.4660342857532792,0.32891622796206593
TRAK1,-0.06628781002387854,-0.09859321811236668,0.03230540808848814,1.0,0.0,0.0016778523489932886,1.054992174075274,1.0,0.999999999916582
TRAFD1,0.05362160969751254,0.04377334167187732,0.009848268025635223,1.0,0.0,0.0,0.34359756884281445,1.0,0.999999999916582
TRAF7,-0.11243103737967067,-0.13171830466590315,0.01928726728623248,1.0,0.0625,0.025167785234899327,0.32682243432322833,1.0,0.999999999916582
TRAF6,-0.02865270677277663,-0.11131601601585772,0.08266330924308109,1.0,0.0,0.01761744966442953,1.7869369821398784,1.0,0.999999999916582
TRAF5,0.11476350065986474,0.08004426426844304,0.0347192363914217,1.0,0.0,0.0008389261744966443,1.1410841969816714,1.0,0.999999999916582
TRAF4,-0.24104686888592664,-0.18236369872007152,-0.058683170165855114,1.0,0.0,0.014261744966442953,-1.3871923876186445,0.44554290866531526,0.4119379830680714
TRDMT1,0.07884391399062961,0.0358357422913545,0.04300817169927511,1.0,0.0,0.0,1.6557454816276156,1.0,0.999999999916582
TRAT1,0.14778261269339096,0.13443087751424804,0.013351735179142926,1.0,0.0,0.0,0.42668536609158025,1.0,0.999999999916582
TRARG1,-0.0029198819473150502,0.0347133764519071,-0.03763325839922215,1.0,0.0,0.0,-1.141229844716832,0.55627974906753,0.4570881463894867
TRAPPC9,-0.16679457044901067,-0.1167011637920191,-0.050093406656991565,1.0,0.0,0.0016778523489932886,-1.4922510673765343,0.40377909784115945,0.3189916744562682
TRAPPC8,-1.3358973668882093,-1.3767120856904609,0.040814718802251626,1.0,1.0,0.9807046979865772,0.4224879294949403,1.0,0.999999999916582
TRAPPC6B,-0.10608456191207868,-0.09413416837586948,-0.011950393536209206,1.0,0.0,0.0016778523489932886,-0.3453581913300913,0.9017665945882785,0.7928964453562551
TRAPPC5,-0.8359040981410141,-0.8619677540730849,0.02606365593207083,1.0,0.8125,0.8833892617449665,0.41679335370423026,1.0,0.999999999916582
TRAPPC4,-0.8961352879105956,-0.9668872253154009,0.07075193740480534,1.0,1.0,0.9370805369127517,1.0533272039281696,1.0,0.999999999916582
TRAPPC3L,0.06324923978833774,0.07858061507528505,-0.015331375286947307,1.0,0.0,0.0,-0.6323502386256656,0.7807442933173687,0.674060426294299
TRAPPC3,-1.7888364055345618,-1.7676342658516186,-0.021202139682943155,1.0,1.0,0.9932885906040269,-0.2256127494371539,0.9471341588187444,0.9245845234957708
TRAPPC2L,-0.2618884129499474,-0.2702939950772889,0.008405582127341493,1.0,0.0625,0.09983221476510067,0.1443643874446851,1.0,0.8941870242424244
TRAPPC2,0.3101088619611446,0.215584521442493,0.09452434051865163,1.0,0.0,0.0,1.151666263204667,1.0,0.999999999916582
TRAPPC14,-0.05259328793395093,-0.09405205329866838,0.041458765364717445,1.0,0.0,0.0016778523489932886,1.2350022836731678,1.0,0.999999999916582
TRAPPC13,-0.1289300170425014,-0.15421993166661255,0.02528991462411115,1.0,0.0,0.03942953020134228,0.44542643308410007,1.0,0.9868535162712712
TRAPPC12,-0.05525866631303807,-0.015371458248137487,-0.039887208064900585,1.0,0.0,0.0008389261744966443,-1.0717962328567272,0.5886397156818146,0.37931387436119807
TRIB2,-0.0374573873806775,-0.028117487692951873,-0.009339899687725625,1.0,0.0,0.0016778523489932886,-0.2924885664157751,0.9222448330895784,0.6856461610563541
TRIB1,-0.034756294961178984,-0.04599748516668786,0.011241190205508879,1.0,0.0,0.02097315436241611,0.21685955871813362,1.0,0.999999999916582
TRIAP1,-1.6924044401290388,-1.4190341570773914,-0.27337028305164734,1.0,1.0,0.9546979865771812,-2.2375868495952704,0.1558288691430977,0.08588816031480816
TRHR,0.282679294364239,0.26188876940764066,0.020790524956598333,1.0,0.0,0.0,0.717018424139648,1.0,0.999999999916582
TRHDE,0.041260926023843264,-0.0552237775966668,0.09648470362051006,1.0,0.0,0.0016778523489932886,2.8731637005548563,1.0,0.999999999916582
TRH,0.0528697868193735,0.10381926723223493,-0.05094948041286143,1.0,0.0,0.0,-1.7180882870240672,0.3119694998199867,0.2989247762015939
TREX2,0.033772437037854326,0.02223982415301349,0.011532612884840837,1.0,0.0,0.0,0.46432241682652337,1.0,0.999999999916582
TREX1,-0.040956004561207585,-0.08165602790615595,0.04070002334494836,1.0,0.0,0.0,1.4220260427433178,1.0,0.999999999916582
TRERF1,-0.23459427361646065,-0.07787213142594333,-0.15672214219051733,1.0,0.0,0.006711409395973154,-4.331089452821664,0.0013333232421776729,0.010043153750746965
TREML4,0.06608114871942215,0.03759873839376349,0.028482410325658666,1.0,0.0,0.0,0.9797817320377701,1.0,0.999999999916582
TREML2,-0.11016187575898148,-0.19597141465086867,0.0858095388918872,1.0,0.0,0.02348993288590604,2.0425193308576652,1.0,0.999999999916582
TREML1,-0.17279117128430932,-0.04256833521458078,-0.13022283606972854,1.0,0.0,0.0008389261744966443,-3.8531587934216613,0.005277193107578445,0.030580231978448107
TREM2,-0.00022091169389890607,0.018727579073368836,-0.01894849076726774,1.0,0.0,0.0016778523489932886,-0.5712899301072278,0.806493333188773,0.7049060316948127
TREM1,0.025069976166963083,0.0008222515455577856,0.024247724621405297,1.0,0.0,0.0,0.7469571001605235,1.0,0.999999999916582
TREH,0.04038739909898025,-0.055964350725900544,0.09635174982488079,1.0,0.0,0.013333333333333334,0.7823351115286081,1.0,0.999999999916582
TRDN,0.0812549773501745,0.09471658612067652,-0.01346160877050201,1.0,0.0,0.0,-0.459159088926479,0.8537100154250503,0.7866811338739046
TRIM26,-0.015638420951364373,-0.007219830627304171,-0.008418590324060202,1.0,0.0,0.0008389261744966443,-0.26992748847966935,0.9318448834475542,0.999999999916582
TRIM25,-0.09672078009056836,-0.07702806504914939,-0.01969271504141898,1.0,0.0,0.0025167785234899327,-0.5437584388997192,0.8183526648920304,0.829033683207178
TRIM24,0.03838754013124699,0.08419515410169123,-0.04580761397044424,1.0,0.0,0.0008389261744966443,-1.431723041795221,0.4277676114593818,0.6803783484420617
TRIM23,-0.0914371706347892,-0.06955879095174707,-0.02187837968304214,1.0,0.0,0.0016778523489932886,-0.6221901308029683,0.7837960507409518,0.6811984827011278
TRIM22,-0.01164221954688976,0.017254535136973146,-0.028896754683862907,1.0,0.0,0.0,-1.076125258303663,0.5864596757295768,0.6258730629489297
TRIM21,0.15112754210230234,0.05978218076060084,0.09134536134170149,1.0,0.0,0.0,2.8330922666380425,1.0,0.999999999916582
TRIM2,0.08249280520653825,0.05946609537997911,0.02302670982655914,1.0,0.0,0.0,0.7979285588765956,1.0,0.999999999916582
TRIM17,-0.1710001534152193,-0.15257134056124821,-0.018428812853971077,1.0,0.0,0.0016778523489932886,-0.5564868063130045,0.812792237808083,0.9587813627088396
TRIM16,0.006884098340692327,-0.029897044414569994,0.03678114275526232,1.0,0.0,0.0008389261744966443,1.3392468168123781,1.0,0.999999999916582
TRIM15,0.06629846459648822,0.015254254559442933,0.05104421003704529,1.0,0.0,0.0008389261744966443,1.4938513606534645,1.0,0.999999999916582
TRIM14,-0.1038810764858515,-0.11104877443071483,0.007167697944863327,1.0,0.0,0.0016778523489932886,0.2339632717764723,1.0,0.999999999916582
TRIM13,-0.013999401092612801,0.030676490454014025,-0.04467589154662682,1.0,0.0,0.0,-1.8592787590809283,0.2618954771470883,0.2045851021947356
TRIM11,-0.042582813687877086,-0.0227019812467797,-0.019880832441097385,1.0,0.0,0.003355704697986577,-0.5136258091649705,0.8314877134399716,0.6597158998210259
TRIM10,-0.07693001361420482,-0.055954977844113456,-0.02097503577009136,1.0,0.0,0.0,-0.7397065798273267,0.7397970564825115,0.6736271137441222
TRIL,0.1633433998767553,0.1242435867796921,0.0390998130970632,1.0,0.0,0.0,0.43394551307579543,1.0,0.999999999916582
TRIB3,0.11465784595229225,0.09313439814431683,0.021523447807975424,1.0,0.0,0.0,0.7589186661452325,1.0,0.999999999916582
TRIM41,-0.05937478097465592,-0.04311019105272641,-0.016264589921929508,1.0,0.0,0.0008389261744966443,-0.41308478419083666,0.8743477074374916,0.8020491990871642
TRIM40,-0.15633127133766622,-0.07311517886391193,-0.08321609247375429,1.0,0.0,0.0008389261744966443,-2.697946908321626,0.07247314039553521,0.36101571647129
TRIM4,0.0619209439839684,-0.03254062923533722,0.09446157321930562,1.0,0.0,0.0041946308724832215,2.049493361444104,1.0,0.999999999916582
TRIM39,-0.024537573506457078,0.02003344682452467,-0.044571020330981745,1.0,0.0,0.0016778523489932886,-1.2011418151474056,0.5258683456409409,0.6288876216195476
TRIM38,-0.04452989006559445,-0.020794713677366305,-0.023735176388228144,1.0,0.0,0.0,-0.8224707917894856,0.6999778135008157,0.7667029420849748
TRIM36,0.11194242565576082,0.05152193962448739,0.06042048603127343,1.0,0.0,0.0,2.4520335398403628,1.0,0.999999999916582
TRIM35,0.17552905013707795,0.10730990638741408,0.06821914374966387,1.0,0.0,0.0,2.4361257292390395,1.0,0.999999999916582
TRIM34,0.0991868147496289,0.18673617716921911,-0.08754936241959022,1.0,0.0,0.0,-3.3883921035544327,0.018113800055185418,0.057699107114119
TRIM33,-0.12363909032954534,-0.09017787043196501,-0.03346121989758033,1.0,0.0,0.013422818791946308,-0.7495985190097916,0.7359124273700638,0.889465578576299
TRIM32,-0.03904177805570746,0.01129244622369306,-0.05033422427940052,1.0,0.0,0.0,-1.7948791061695435,0.283023296120015,0.2820895195230176
TRIM31,0.07769510025285259,0.07763272155323551,6.237869961707443e-05,1.0,0.0,0.0,0.0022723639761263017,1.0,0.9403072237369967
TRIM3,0.08714505373694184,0.09486257950578143,-0.007717525768839592,1.0,0.0,0.0,-0.25535327720838785,0.9373090830239607,0.9103513327138707
TRIM29,0.08964106203937554,0.03090644463953801,0.05873461739983753,1.0,0.0,0.0008389261744966443,1.7400669673625584,1.0,0.999999999916582
TRIM28,-0.4351989894855305,-0.24711115932460073,-0.18808783016092975,1.0,0.1875,0.11493288590604027,-2.550740265223679,0.09189611746213665,0.05710409124714308
TRIM27,0.05207783862267849,0.03524116154773469,0.016836677074943802,1.0,0.0,0.0008389261744966443,0.5374470643974365,1.0,0.999999999916582
TRIM58,0.09492527685040007,0.11688032111083076,-0.021955044260430684,1.0,0.0,0.0,-0.7199693383151718,0.7477115192035625,0.847237827652005
TRIM56,0.023694213363736654,0.0049590022094278844,0.01873521115430877,1.0,0.0,0.0008389261744966443,0.5481859837240682,1.0,0.999999999916582
