gene,pearson_r,p_value
ROPN1B,0.036689261984011144,0.23556322462328122
GEMIN6,0.03668313904348457,0.2026354668115228
PROX1,0.036675892697802644,0.20272472762879706
PDX1,0.03667369235383732,0.20275183722781245
OR13F1,0.03666374855156531,0.22647969721843295
NECTIN4,0.03666322509323929,0.2028808364736317
RPL24,0.03665119258775116,0.20302919966316937
HRH3,0.036647274542977976,0.20307752696430467
TNFRSF4,0.03664659635744682,0.20308589292395535
DCUN1D2,0.03663201250566511,0.20326585703261213
FAM117B,0.03663116427634542,0.20327632771400325
ZNF396,0.036631047539218926,0.2032777687668844
RPL21,0.036623056130758946,0.4760043041653382
LRRC75B,0.03662102577603622,0.20340150938368257
TIGIT,0.03662026785502056,0.20341086980598336
AGO3,0.036620117501448377,0.20341272672922198
ZMYND15,0.03661257110188423,0.20350594344187062
UNK,0.036610607852708844,0.20353019951892706
MEGF9,0.036609498606781594,0.20354390525710725
CH25H,0.036608102157772285,0.2035611606036517
H1-7,0.03660738225782376,0.2035700565269334
METAP2,0.036597566598388497,0.20369137846304752
L3MBTL2,0.03657883204294891,0.20392308419186678
FCGR3A,0.03657604728008015,0.21221626363498391
CFAP251,0.03656103954647338,0.20414331600760025
MIS12,0.03653830315158604,0.20442499385063714
PRMT3,0.03650811688171312,0.20479940325297044
RNF26,0.03650604613387418,0.20482510560457712
ABCG5,0.036495437583274726,0.20495681685325048
COX14,0.03649086810301198,0.2050135685225845
OPRL1,0.036483248610086706,0.20510822587334904
MIF,0.03646900803301371,0.20528522235916244
WLS,0.03646608898572903,0.20532151695997847
DUSP2,0.03644425004856688,0.20559320387496466
RIC8A,0.036435400799342293,0.20570336705459946
EN1,0.03642664575688719,0.20581239961519937
BCL2L13,0.03642630051973852,0.20581669994993868
CFAP92,0.036412463769112766,0.20598910662908043
UBE2J2,0.0363950044013541,0.20620680080491147
EGFL6,0.03639402383064844,0.20621903211346906
AP2M1,0.03637445276141915,0.20646326511663496
HEATR3,0.036371070059297204,0.206505500082731
OR2B2,0.03636821341166552,0.2302476536884013
JMJD8,0.03631504818636004,0.20720587644828375
ZDHHC21,0.03630684852769563,0.20730853150422232
PPP1R21,0.03630564504900493,0.20732360147302237
CAMSAP3,0.03629896960565234,0.20740720583671404
LCE2A,0.036285157614584965,0.2075802670715959
C14orf119,0.036249071866742165,0.20803290729438195
B3GNT3,0.036226757882477485,0.20831315933913994
CLSTN3,0.03622099216623827,0.20838561815926085
GCC2,0.0362202984267474,0.20839433774118313
TENT5C,0.03621490386870162,0.208462150723393
GPR27,0.036183640294109115,0.2088554680680006
CYSRT1,0.036182687217068424,0.23263566230271712
RFC2,0.036179468725379464,0.20890798986508777
NDUFA11,0.036171272196499266,0.20901121543458157
TACR3,0.036171148726646014,0.20901277067320545
PLPP6,0.03617023344939291,0.209024299858168
DNASE1L3,0.0361629993666082,0.20911543934412524
SNAP47,0.03615959091246518,0.20915839113842716
CD58,0.03615755661479915,0.20918402947701914
NMB,0.03615166211985637,0.20925833088207818
RPL13,0.03613941527823092,0.20941276605299458
CASQ1,0.03612292745669942,0.20962081103096517
CD74,0.03611372821938474,0.2097369528707405
CARD11,0.03611326820511311,0.2097427618457509
ZNF789,0.036110676934247285,0.20977548610776744
STN1,0.0360996510532827,0.2099147694146883
H1-10,0.0360793263346017,0.21017169453773768
GBX1,0.03606312571227671,0.21037664963321057
CHRDL2,0.036051832827223226,0.2105196020487044
NOB1,0.03604649905694292,0.210587144656221
SREK1IP1,0.03603292118663421,0.21075915462702577
MEAF6,0.036016896180697935,0.21096229647632442
SLCO1C1,0.03600767642538714,0.21107923527601333
TMEM68,0.035991445854697365,0.2112852095206648
NRSN1,0.03596919708635149,0.2115677935689091
ST7L,0.035955984907716426,0.21173573197549575
CDH26,0.03595267485279373,0.21177782075369325
TPCN1,0.03594816132697784,0.21183522191557397
CCNY,0.03593430077450815,0.2120115649039528
WFDC13,0.03593007498184328,0.2120653492617692
ARMC12,0.035923343158062004,0.21215104981120003
SUN5,0.035922711227285624,0.21215909598902127
BNIP3L,0.0359184851797875,0.21221291059645767
AUTS2,0.03591352222364378,0.2122761215937849
GALK1,0.035892022075784,0.212550116457963
KANSL3,0.035881135088488884,0.21268895595019055
ECE1,0.035868911888514515,0.21284491381867776
THEMIS,0.035858869090403915,0.2129731132748538
BTN1A1,0.03585338569690882,0.21304313400168207
FGL2,0.03584302176837754,0.21317552252759858
PCID2,0.03584014934535315,0.21321222527196762
TMEM198,0.03583531962097171,0.2132739479484497
RANBP1,0.035826948065704016,0.21338096485433455
ALX3,0.03580123110060869,0.2137099570800962
KIR2DL1,0.03577569876691018,0.21403694879181379
CLOCK,0.03576627678899735,0.2141577067344143
RBM33,0.035763083133000584,0.21419864975511582
RNF40,0.03576072579350831,0.21422887472296212
ERC1,0.035759464673878597,0.21424504561119273
SPESP1,0.03575539272172576,0.21429726480692557
ZBED4,0.03575189637638854,0.21434210966707817
CCDC60,0.03574437899090444,0.21443855212046437
ATL2,0.035742437203058836,0.21446346888917744
KDSR,0.03573531809201505,0.21455483822895555
CMC1,0.035721355819354816,0.21473411665814737
MMP19,0.035703612526412055,0.21496209974107938
SPATS2L,0.03569519379320842,0.21507033273732223
ZNF550,0.03564174411141201,0.21575840812250133
PRSS33,0.03563461988927964,0.21585024004354086
PPP3CA,0.0356063765093156,0.2162145766147297
BET1L,0.03560456177705228,0.2162380015754467
KCTD20,0.035583428754612144,0.21651092561121887
C17orf67,0.0355752953146219,0.2405763300258041
MYT1L,0.03557289371812952,0.21664707359610333
ZC3H10,0.03556601915392556,0.21673594918070965
EP300,0.03554963941540888,0.2169478149313877
METTL14,0.035511708656218825,0.21743900624659981
FAM219A,0.035497096080082245,0.21762844745063592
KCNJ12,0.035486952411786066,0.7640492218968271
ZNF777,0.03548029199892508,0.21784644637791478
FANCB,0.03547837452123118,0.2178713317308665
AANAT,0.035458597662986695,0.2181281182656003
CYTH2,0.03542796013697025,0.21852635064006576
FNDC8,0.03542286249371159,0.2185926613643386
GABRG3,0.03541417812550075,0.21870566186187268
RBBP8,0.03540769761228759,0.21879001322689057
GUCA1ANB-GUCA1A,0.03539580024437189,0.48977815454003587
FAM163A,0.035391665662494055,0.2189987878509637
C10orf71,0.035376289324424486,0.21919915903806267
SUB1,0.0353714971361709,0.2192616335692498
FMR1NB,0.035368525682590614,0.2193003780613682
PYY,0.03536379066791298,0.21936212759778165
MRRF,0.0353541305485686,0.21948814430272126
SIX2,0.03535302385546118,0.21950258447856627
TBRG1,0.03535172263753894,0.21951956369314846
KIRREL3,0.03535072151626951,0.21953262767459913
GCN1,0.03534671873793673,0.21958486689793988
PNMA6E,0.03532953274247858,0.7715435490870952
KLK10,0.035329249392595054,0.21981295911301535
PLIN2,0.03532803831106136,0.21982877814818952
H2AC7,0.03531266270672354,0.22002968381342805
ZNF239,0.03531117180691756,0.22004917168330726
OR7A5,0.035292725161055576,0.24433474601384358
ITPRIPL2,0.03527881120840856,0.22047246879606022
YWHAE,0.03526712449633927,0.22904487791856737
SLC25A5,0.035258680833679855,0.22073608093690658
BDH2,0.03525792441137059,0.2207459908690012
TNFSF18,0.035253142821471475,0.22080864212569892
CORO1A,0.03524438149474419,0.22092347131851267
KMT2A,0.035235201786572155,0.22104382983693288
NEUROD1,0.03523516748418404,0.2210442796761418
SLC2A6,0.035220507228903866,0.22123659327934833
AADACL4,0.03521465852541017,0.2213133501345237
ENSA,0.03521282026982943,0.2213374788566602
KRTAP13-3,0.035197354782890565,0.22173228531557942
PTTG1IP,0.035166792082600554,0.2219422532580785
CCDC24,0.03515382707485343,0.22211281651618892
AZU1,0.03515364686664512,0.22211518793491747
CYP2U1,0.03515250703988221,0.222130187707463
NBEA,0.035149661789566494,0.22216763349539315
HSD17B12,0.03514671801381401,0.22220638070947166
GAK,0.0351451921841003,0.22222646622340317
LGI3,0.03514265620589737,0.2222598518679378
VAMP8,0.03513018566148012,0.2224240762750417
MPP7,0.035130084602183295,0.22242540747770329
CLDN34,0.035127069201731934,0.7663735612299133
SAE1,0.03510499585639267,0.22275606504493778
OR13C4,0.035100749792239504,0.24691154633465823
PNMA2,0.03509453472220127,0.22289404150467812
PPP2R2A,0.03508164410038243,0.2230641455383703
ZNF341,0.03507562708942058,0.22314357748170122
TTC23L,0.035071818735010675,0.22319386288724324
ODAD2,0.03505241023867797,0.22345025792474388
MAP2,0.03502884341884383,0.22376186909675652
MTRR,0.035026691160855696,0.2237903426865996
PAQR3,0.03501871170801714,0.22389593052549916
INPP5J,0.03498787852725092,0.22430426387711527
KAZALD1,0.034986783907033074,0.2243187700369039
GRIN2D,0.03498175539885396,0.22438541759299746
SREBF2,0.03495391435626471,0.22475467694934326
NAB1,0.03494951425004406,0.22481307578838194
PHYH,0.034928026393859966,0.2250984212401289
EPHX4,0.03491040619741134,0.22533259928844132
GNG13,0.034889211368626216,0.22561451549587316
TMEM145,0.0348833556360797,0.22569244796442323
CELA3A,0.03487893812302872,0.2342133824303012
XKR6,0.03486851260005182,0.2258900761740153
NPR2,0.03486847263101672,0.225890608509864
VSIG1,0.03486804995195523,0.22589623810296433
EVC2,0.03481523979557409,0.22660039499723258
ZNF438,0.03480625715116566,0.22672032268995798
ECSIT,0.0347993619070894,0.22681241207635672
KMT5A,0.03479614364787373,0.22685540263459764
NEURL3,0.03479490435599114,0.7685207077370455
PDK1,0.03478983059805075,0.22693975127609653
MXI1,0.034782143914498666,0.22704248318724954
H2BC10,0.034773091699240824,0.22716350778236455
P2RX4,0.034772883074129145,0.22716629756037598
IL10RA,0.03476622139118951,0.2272553917857326
SLC26A3,0.03475659467543573,0.22738418470148794
H1-1,0.034742439421836115,0.22757365792418424
ACADVL,0.03473303456227215,0.22769960751754062
MLLT6,0.03472949334721915,0.2277470442168915
NCR1,0.03472600320237126,0.22779380368192248
MIGA2,0.034706006315027335,0.2280618451301485
L3HYPDH,0.0347009133544793,0.22813014782226076
MLX,0.0346921882914983,0.22824719517370676
SLC7A6,0.034689062903235264,0.22828913287435262
NPPA,0.03467561389512598,0.22846965954945103
RPS4X,0.03466485124191917,0.22861420027822568
NUPR2,0.03465822290102752,0.22870325019886933
ADAM8,0.034639444963553166,0.22895566049206084
MORC1,0.034631372687764256,0.2290642276917526
OR51G2,0.03462469271039614,0.25338328103890456
IQCE,0.03461654386494534,0.22926376169352675
LUZP4,0.0346158020000733,0.22927374733904995
ALPI,0.034613301527522816,0.2293074064629471
FAM13A,0.034609335714878994,0.22936079788590472
WFDC2,0.03460801741649364,0.2293785479895702
ST3GAL3,0.03459685306796556,0.22952890844492738
SEZ6,0.034595803296553505,0.22954305027473915
NICN1,0.03458202370860907,0.2297287372218525
CCER2,0.0345633673024772,0.22998031179153666
STPG3,0.034546299537292234,0.23021063548627868
ATP2B1,0.03452986616710424,0.23043255298145465
CCNE1,0.03452605959739131,0.23048397885090993
IGFBP6,0.034521933426014215,0.2305397316670345
DIAPH3,0.034515439200155575,0.23062750102142465
DOK4,0.03450511862016879,0.23076703228647194
HYAL2,0.03446824015886041,0.2312661080149327
CREG2,0.034461012628682924,0.23136400776440746
SPINK8,0.03445981063071478,0.23138029215237504
ALPG,0.03445087481331385,0.24000789569170933
MRGPRD,0.03443823105417795,0.23167278556561183
UCHL3,0.03442933869394834,0.23179339045872913
CXCL1,0.034422259686490306,0.23188943312033894
SAMD3,0.03441761122911758,0.23195251524880053
MAFG,0.03440918475646798,0.23206689814543685
DGLUCY,0.034407796755414354,0.23208574302956558
ARHGEF25,0.034401368396960175,0.23217303497177555
URB1,0.034396724512663485,0.23223610966765448
DDI1,0.034378297351987,0.23248651288218136
ZNF479,0.0343706733683136,0.2411046783136148
RNH1,0.034364590253820694,0.23267290012096775
AQP1,0.0343372562856085,0.2330448997208183
ZNF623,0.03433297814706502,0.2331031608369489
OR10A3,0.034319916645088246,0.2575879606897928
SHISA9,0.034291576640991805,0.23366751341452802
PPM1K,0.034276840782072826,0.2338686142141377
AGBL2,0.03426355317448582,0.23405005568878665
ARSJ,0.03424909665454253,0.23424757172251734
FAM184B,0.03421827314496203,0.23466909985662324
LSM4,0.0342120997275664,0.23475358912376637
FILIP1,0.03421057003819927,0.23477452774753962
NTM,0.03420008490073859,0.2349180854822803
SHARPIN,0.03418636291584149,0.23510605442608987
UBIAD1,0.03415570417921365,0.23552641357987047
CRTC3,0.03415353376411839,0.2355561920656653
ATP11B,0.034151858831672634,0.23557917425938915
SV2C,0.03413366831587882,0.23582887323649637
HABP4,0.03412246612824852,0.23598273730530234
CCL24,0.034101758441706494,0.23626734781964898
DIO3,0.034100799012413745,0.23628054027884113
ADAM29,0.03409922820596638,0.2363021404924084
CACNA1S,0.03409658327706633,0.2363385141520885
P3H1,0.03408827463598784,0.2364528021829661
PARVA,0.034086680415690546,0.5059850461898836
SH3D19,0.03408633964364005,0.23647942422758117
TTLL4,0.03408592795622787,0.23648508858541117
TBL3,0.0340858367060934,0.23648634409805944
UPF2,0.034077695448875844,0.23659837878428436
CDH12,0.03406156793552438,0.23682042577811227
CSTF1,0.03405447278154088,0.23691815993447027
ENG,0.03404370926002126,0.2370664793857764
EIF3F,0.03400937610747405,0.2375400221456885
COL6A2,0.0339987606902073,0.2376865711174476
PSMG1,0.03399274364337983,0.23776966654283616
CSTF2,0.033988606433699206,0.23782681330184688
GGTLC1,0.03397024848102201,0.23808050626871463
MORF4L2,0.03396604628501599,0.23813860425793135
CCDC88B,0.033964808666208074,0.23815571701796054
SLC22A2,0.03395661936315424,0.2382689737186805
SAGE1,0.03394554068636558,0.23842225040645987
MROH9,0.03393872482843475,0.23851658429651795
SLC38A7,0.03393719972941718,0.23853769580927112
GTF2H3,0.033926599785858186,0.23868446421112252
B3GAT2,0.03392187392198076,0.2387499197377792
MED13,0.03392012220659356,0.2387741850661836
KIF3A,0.033919330532733556,0.23878515215890594
FXYD5,0.03391516293456996,0.23884289193252242
DUOXA1,0.03391343512473689,0.23886683266950307
RAI1,0.03390354434801452,0.23900391298701648
MLYCD,0.03390198920065237,0.2390254714517443
TERT,0.03389935449999978,0.23906199851358592
PICALM,0.0338919868940183,0.23916416268113272
TSFM,0.0338831057044093,0.23928735609607302
PTPRZ1,0.033849397458403846,0.23975533918713016
CNDP1,0.03384649026591686,0.2397957308998487
TSPEAR,0.033843710990769764,0.23983434984457885
PARD6G,0.03382386287220975,0.24011027330305576
MYL6B,0.033819140990773024,0.24017594857841879
TSHR,0.03381453508152727,0.24024002301119282
SLC25A22,0.033811171411951516,0.2402868238091985
OR8H1,0.03380905101623428,0.2647437687967356
TEX22,0.03380505149402346,0.2403719904379693
EDDM3A,0.03380071903665155,0.24043229506605232
DNA2,0.03379457657251408,0.7704554992390164
PLSCR1,0.03379068397377204,0.24057201666599765
DDN,0.03377685264740578,0.2407646885581748
TCTA,0.033775675384312434,0.24078109297375114
SLC6A19,0.033770776531755475,0.2408493638248525
ZNF569,0.033770410504556723,0.24085446535956287
PDE3A,0.03376858680532804,0.24087988445298858
JADE3,0.03374022442004403,0.24127544808463758
RBBP8NL,0.0337334405169954,0.24137012926552887
G0S2,0.03373204479804604,0.24996399751340106
ITM2B,0.03373018829654598,0.24141552892815293
TNFSF4,0.0337278886767299,0.24144763430020946
GSC2,0.03369913516407281,0.24184932027053105
TAGLN,0.03369759950105285,0.2418707866545838
OR4M1,0.03369475464689899,0.2663632947045483
TMEM248,0.03368705157516535,0.2420182678369103
TMEM255B,0.033686122237328975,0.24203126487420276
KCND1,0.03367055993186453,0.24224898073851733
ETV3L,0.03366297419986431,0.24235515460909568
ANKRD13C,0.03365657936160904,0.24244468549934156
ID2,0.03360467984779597,0.2431721637424204
CAPN12,0.033599760387701585,0.24324119949753292
EEF1AKMT3,0.0335833879009925,0.24347105691367726
TRPM5,0.033575403215783735,0.2435832111771021
RPS6KB1,0.03357533977065142,0.24358410248350515
PLEKHA3,0.03357504818201012,0.24358819888430167
ANAPC10,0.0335741272682062,0.2436011367154126
ACP2,0.03357411320814984,0.24360133424755567
COL22A1,0.03357144062020601,0.24363888393488825
L3MBTL3,0.033568224694926166,0.24368407286008958
TMEM170A,0.03356620204472413,0.2437124973625687
PSMG3,0.033552591924289915,0.24390382221676227
CLN6,0.0335241687381682,0.2443037221065398
OAS2,0.03352152912498081,0.2443408834515866
H1-5,0.033519159951083705,0.2443742408384056
PPP1R3D,0.0335111676680356,0.24448679377714078
ESAM,0.033507542699617254,0.2445378551056403
TRAPPC2L,0.033503738187103047,0.24459145353432532
DTD2,0.03349757488540624,0.24467830034553623
HLA-DMA,0.033480113877878574,0.24492445999387266
TM6SF1,0.03347732778343025,0.24496375350536082
AADACL3,0.03344084283215175,0.2454787245440388
SMARCA2,0.03340559487981701,0.24597695559675498
SLC25A53,0.033397376422356656,0.24609322550435106
CFAP298,0.03339626349335047,0.24610897352769898
DENND1C,0.0333669841238645,0.2465235321184298
ANKRD2,0.033364450007134484,0.24655943495013935
ALDOA,0.03336291442253858,0.24658119256945896
TSR2,0.033357397032063085,0.24665937927872555
PDHB,0.03335623321819762,0.24667587385165
HSDL1,0.03335003290014603,0.246763763111411
UNC93B1,0.03334425308320491,0.7779180525549422
A1CF,0.03334401563843126,0.24684907850261095
FCF1,0.03334051802363185,0.24689867871135548
PDLIM1,0.03333931693648539,0.24691571311952018
PPP6R3,0.03333210968433004,0.24701794718127723
SLC30A3,0.03331652744457402,0.2472390807071538
TMEM233,0.03330599521395632,0.24738862601720085
NEURL2,0.03330207579583407,0.24744429329954026
C1orf122,0.03329618979070982,0.24752790836333452
UGP2,0.03327961367106694,0.24776349057848787
LRRC38,0.0332735719043466,0.24784939600665104
TSPAN32,0.03327273409952909,0.24786131005677026
SLC45A3,0.03326081185395076,0.24803089439741904
CSTF3,0.033235736595544185,0.24838783434450495
ENDOD1,0.03322870909285402,0.24848793341665845
ACTB,0.033227279112476735,0.2485083053697537
PHGDH,0.03322296935766918,0.24856971055817517
NDUFA2,0.0332062932682487,0.248807410562601
SLC6A7,0.03319513134184256,0.24896660067317433
PHF8,0.03318547320342652,0.24910440131721273
MAN2A2,0.033183234582867316,0.2491363491680077
ANKRD6,0.033179323294495924,0.24919217489773987
UBQLN4,0.03317879738856554,0.24919968180713473
TOMM40,0.033178019584557406,0.2492107846605006
SULT4A1,0.03317654971527553,0.2492317674227373
PYGL,0.03317107486082642,0.24930993323148457
DYNLT4,0.033170002102760825,0.24932525126037625
